Well,DEPTH,GR,DT,NPHI,RHOB
IJS-57,767.2,41.371704,420.9206,0.241482,1.802935
IJS-57,767.3,45.120903,413.0311,0.246339,1.818065
IJS-57,767.4,47.63868,414.5269,0.249007,1.821378
IJS-57,767.5,48.373436,422.5405,0.248726,1.802868
IJS-57,767.6,47.567032,434.2655,0.246843,1.760147
IJS-57,767.7,45.956665,447.713,0.246197,1.699904
IJS-57,767.8,44.457993,460.6856,0.249415,1.637428
IJS-57,767.9,43.648247,471.3681,0.256865,1.587379
IJS-57,768.0,43.760117,477.6161,0.26538,1.562788
IJS-57,768.1,44.795906,476.8852,0.270013,1.571369
IJS-57,768.2,46.590118,466.6541,0.267535,1.613936
IJS-57,768.3,48.768257,446.4073,0.259227,1.681522
IJS-57,768.4,51.045181,417.8685,0.250973,1.760744
IJS-57,768.5,53.328598,384.9094,0.24781,1.837897
IJS-57,768.6,55.645889,354.3457,0.250629,1.90091
IJS-57,768.7,58.079422,331.7437,0.258157,1.948333
IJS-57,768.8,60.37606,320.8544,0.267311,1.984088
IJS-57,768.9,62.048218,322.2434,0.274094,2.011757
IJS-57,769.0,62.76445,333.1936,0.275709,2.030578
IJS-57,769.1,62.433868,347.5785,0.271844,2.036252
IJS-57,769.2,61.319458,358.889,0.264887,2.027876
IJS-57,769.3,59.967125,362.0561,0.258205,2.00633
IJS-57,769.4,58.795563,355.7927,0.25337,1.971257
IJS-57,769.5,57.795486,341.9555,0.24974,1.920786
IJS-57,769.6,56.689049,325.6862,0.247785,1.859774
IJS-57,769.7,55.221611,314.3161,0.247791,1.800179
IJS-57,769.8,53.553276,314.4893,0.249927,1.754692
IJS-57,769.9,52.245102,329.9189,0.253931,1.731764
IJS-57,770.0,51.875931,359.2162,0.2586,1.734062
IJS-57,770.1,52.601357,396.8232,0.261571,1.758239
IJS-57,770.2,54.192787,432.1133,0.260606,1.794488
IJS-57,770.3,56.249924,455.0572,0.255721,1.829588
IJS-57,770.4,58.25914,459.2346,0.249278,1.852316
IJS-57,770.5,59.720634,443.8247,0.2448,1.857583
IJS-57,770.6,60.521423,415.0551,0.244296,1.847636
IJS-57,770.7,60.742622,381.6419,0.248228,1.825192
IJS-57,770.8,60.578278,352.5528,0.255018,1.793872
IJS-57,770.9,60.210564,332.1873,0.261305,1.758323
IJS-57,771.0,59.624397,323.3033,0.263255,1.727813
IJS-57,771.1,58.773872,326.0602,0.259422,1.710585
IJS-57,771.2,57.743904,339.2189,0.251729,1.710241
IJS-57,771.3,56.760094,359.9391,0.24485,1.723249
IJS-57,771.4,55.982948,384.7222,0.242236,1.737641
IJS-57,771.5,55.528732,409.8294,0.244728,1.738669
IJS-57,771.6,55.410568,430.6972,0.250406,1.716503
IJS-57,771.7,55.394745,445.3018,0.256567,1.673207
IJS-57,771.8,55.164894,453.088,0.260827,1.624212
IJS-57,771.9,54.580444,455.7205,0.263396,1.586003
IJS-57,772.0,53.76461,455.1445,0.266959,1.568055
IJS-57,772.1,53.243706,452.438,0.273702,1.572596
IJS-57,772.2,53.612434,447.7509,0.282814,1.593858
IJS-57,772.3,55.086006,441.1637,0.29044,1.621296
IJS-57,772.4,57.30732,433.7416,0.2906,1.642671
IJS-57,772.5,59.591743,427.0637,0.282666,1.653274
IJS-57,772.6,61.132057,422.5725,0.270585,1.65668
IJS-57,772.7,61.249916,421.2102,0.260372,1.660033
IJS-57,772.8,59.869225,422.8935,0.255603,1.669259
IJS-57,772.9,57.492981,426.874,0.258565,1.684372
IJS-57,773.0,54.911072,432.3254,0.268307,1.699027
IJS-57,773.1,52.814934,438.8888,0.281861,1.704865
IJS-57,773.2,51.720581,446.1239,0.294555,1.697895
IJS-57,773.3,51.811279,453.6171,0.301766,1.681149
IJS-57,773.4,52.95845,460.839,0.303307,1.661249
IJS-57,773.5,54.794609,466.8707,0.301644,1.644258
IJS-57,773.6,56.829597,471.1887,0.300121,1.63144
IJS-57,773.7,58.510742,473.8399,0.301146,1.621788
IJS-57,773.8,59.396828,475.5572,0.304718,1.614077
IJS-57,773.9,59.192375,476.9083,0.308489,1.610083
IJS-57,774.0,57.896515,477.7308,0.309029,1.615362
IJS-57,774.1,55.912888,477.4132,0.304765,1.636158
IJS-57,774.2,53.884453,475.4703,0.297882,1.676807
IJS-57,774.3,52.415802,472.0348,0.291865,1.738253
IJS-57,774.4,51.802902,467.9857,0.288682,1.814291
IJS-57,774.5,52.094604,464.7647,0.287938,1.888104
IJS-57,774.6,53.03627,463.7298,0.288229,1.943903
IJS-57,774.7,54.203819,465.531,0.288289,1.976713
IJS-57,774.8,55.249931,469.5434,0.286353,1.991886
IJS-57,774.9,56.165596,473.9581,0.281056,2.001404
IJS-57,775.0,57.127029,476.156,0.273215,2.015244
IJS-57,775.1,58.094704,473.4605,0.264485,2.038654
IJS-57,775.2,58.744438,464.4952,0.255399,2.074925
IJS-57,775.3,58.660324,450.304,0.246432,2.122882
IJS-57,775.4,57.680397,433.7096,0.238347,2.173839
IJS-57,775.5,56.113739,418.4338,0.232243,2.211357
IJS-57,775.6,54.627243,407.6767,0.229056,2.221594
IJS-57,775.7,53.745995,401.9608,0.228971,2.206167
IJS-57,775.8,53.548599,399.5693,0.232354,2.179194
IJS-57,775.9,53.635223,397.6354,0.239764,2.157664
IJS-57,776.0,53.391907,393.231,0.250124,2.153815
IJS-57,776.1,52.438362,384.5771,0.259614,2.174919
IJS-57,776.2,50.891396,371.367,0.264645,2.221168
IJS-57,776.3,49.2257,355.0165,0.26381,2.279175
IJS-57,776.4,47.889046,338.5712,0.257612,2.323524
IJS-57,776.5,46.977051,325.2021,0.247516,2.336041
IJS-57,776.6,46.31797,317.9971,0.235832,2.316479
IJS-57,776.7,45.765396,318.8297,0.225117,2.279451
IJS-57,776.8,45.419006,327.4627,0.21697,2.241129
IJS-57,776.9,45.597313,341.5377,0.212364,2.212606
IJS-57,777.0,46.628166,357.7292,0.211691,2.197349
IJS-57,777.1,48.641251,372.5434,0.21507,2.194067
IJS-57,777.2,51.319885,383.321,0.222194,2.198691
IJS-57,777.3,54.009857,389.3477,0.231901,2.206428
IJS-57,777.4,56.047554,391.2607,0.242518,2.212713
IJS-57,777.5,57.113647,390.7913,0.252398,2.212253
IJS-57,777.6,57.294357,390.314,0.261023,2.199116
IJS-57,777.7,56.883438,392.2135,0.268514,2.169363
IJS-57,777.8,56.276878,398.1017,0.275309,2.126785
IJS-57,777.9,55.820755,408.4482,0.282155,2.079673
IJS-57,778.0,55.794052,422.2093,0.288804,2.03726
IJS-57,778.1,56.326897,437.2796,0.294398,2.004984
IJS-57,778.2,57.314407,451.0779,0.297447,1.984517
IJS-57,778.3,58.398407,461.0905,0.296029,1.975796
IJS-57,778.4,59.109207,466.4438,0.289489,1.977005
IJS-57,778.5,58.956177,467.3531,0.280122,1.98584
IJS-57,778.6,57.751091,464.8662,0.272964,1.999439
IJS-57,778.7,55.853516,460.2611,0.271989,2.016032
IJS-57,778.8,54.140793,454.5471,0.278974,2.035292
IJS-57,778.9,53.588318,448.3299,0.292759,2.057512
IJS-57,779.0,54.687263,441.9212,0.308282,2.081722
IJS-57,779.1,56.942558,435.8446,0.316955,2.103926
IJS-57,779.2,59.201294,430.4129,0.313276,2.120055
IJS-57,779.3,60.30088,425.8062,0.298682,2.127477
IJS-57,779.4,59.622353,422.0819,0.281295,2.126949
IJS-57,779.5,57.420845,418.8741,0.268222,2.122525
IJS-57,779.6,54.516403,415.7488,0.261515,2.118788
IJS-57,779.7,51.836708,412.4243,0.259071,2.11857
IJS-57,779.8,49.876511,408.7873,0.257144,2.122481
IJS-57,779.9,48.752159,405.2143,0.253211,2.129411
IJS-57,780.0,48.14772,401.9422,0.247352,2.137767
IJS-57,780.1,47.852959,399.2579,0.241382,2.145303
IJS-57,780.2,47.833107,397.3498,0.23818,2.149663
IJS-57,780.3,48.057381,396.3741,0.239597,2.149441
IJS-57,780.4,48.485657,396.6866,0.24499,2.144076
IJS-57,780.5,49.121239,398.7357,0.251863,2.133303
IJS-57,780.6,50.01152,402.7613,0.25852,2.116656
IJS-57,780.7,51.242126,408.7813,0.264811,2.094386
IJS-57,780.8,52.881798,416.2549,0.271471,2.069632
IJS-57,780.9,54.992393,424.5693,0.279155,2.045936
IJS-57,781.0,57.407555,432.6319,0.286248,2.027633
IJS-57,781.1,59.722977,439.7121,0.288884,2.017205
IJS-57,781.2,61.475349,445.6462,0.284969,2.015019
IJS-57,781.3,62.306473,450.5171,0.276381,2.018521
IJS-57,781.4,62.212936,454.9342,0.267519,2.022515
IJS-57,781.5,61.279114,459.5095,0.261602,2.02208
IJS-57,781.6,59.653191,464.2781,0.260916,2.015558
IJS-57,781.7,57.436424,468.8841,0.264569,2.005532
IJS-57,781.8,54.8582,472.2436,0.268167,1.997176
IJS-57,781.9,52.23671,473.3176,0.267197,1.994778
IJS-57,782.0,50.020401,471.3752,0.260996,2.000889
IJS-57,782.1,48.759293,466.3548,0.25288,2.015441
IJS-57,782.2,48.642349,458.9086,0.247307,2.035542
IJS-57,782.3,49.500275,449.9053,0.246692,2.057598
IJS-57,782.4,50.766113,440.5608,0.25064,2.078102
IJS-57,782.5,51.727402,431.6477,0.256742,2.09593
IJS-57,782.6,51.966446,423.5434,0.261793,2.111715
IJS-57,782.7,51.559357,416.7779,0.262922,2.125756
IJS-57,782.8,51.009766,411.5704,0.259829,2.137553
IJS-57,782.9,50.866333,408.4133,0.254719,2.145098
IJS-57,783.0,51.215569,407.6598,0.250292,2.146407
IJS-57,783.1,51.754768,409.6051,0.247722,2.139906
IJS-57,783.2,52.170815,414.2122,0.246653,2.125989
IJS-57,783.3,52.418404,420.8828,0.246439,2.107977
IJS-57,783.4,52.595886,428.535,0.247027,2.090696
IJS-57,783.5,52.716301,435.5364,0.249026,2.079057
IJS-57,783.6,52.664604,440.5233,0.252627,2.075636
IJS-57,783.7,52.372902,442.297,0.257944,2.081219
IJS-57,783.8,51.945152,440.3681,0.265618,2.094648
IJS-57,783.9,51.572548,434.8782,0.275442,2.113749
IJS-57,784.0,51.492744,426.8241,0.285213,2.134424
IJS-57,784.1,51.824127,417.5783,0.291167,2.152353
IJS-57,784.2,52.325432,408.721,0.290498,2.163989
IJS-57,784.3,52.36235,402.0211,0.285154,2.166784
IJS-57,784.4,51.538765,398.6084,0.279248,2.160222
IJS-57,784.5,50.096939,399.2536,0.276147,2.145556
IJS-57,784.6,48.841179,403.7587,0.276821,2.125968
IJS-57,784.7,48.714211,411.1559,0.280736,2.105083
IJS-57,784.8,50.243294,419.8463,0.286407,2.086975
IJS-57,784.9,53.134903,428.4308,0.291843,2.074078
IJS-57,785.0,56.44603,435.9603,0.296608,2.066545
IJS-57,785.1,58.898056,441.729,0.301324,2.062871
IJS-57,785.2,59.552048,445.7635,0.305923,2.060589
IJS-57,785.3,58.236603,448.3024,0.308387,2.058249
IJS-57,785.4,55.517273,449.4929,0.306452,2.05622
IJS-57,785.5,52.376167,449.3433,0.299705,2.056242
IJS-57,785.6,49.82415,447.6291,0.289882,2.060231
IJS-57,785.7,48.425781,444.0543,0.279629,2.069458
IJS-57,785.8,48.248634,438.5736,0.270203,2.08394
IJS-57,785.9,48.96447,431.7885,0.261196,2.101444
IJS-57,786.0,50.066254,424.6619,0.252943,2.118606
IJS-57,786.1,51.064743,418.6164,0.24759,2.131248
IJS-57,786.2,51.64296,415.0673,0.246854,2.135464
IJS-57,786.3,51.678406,415.0846,0.250347,2.128921
IJS-57,786.4,51.162354,418.8896,0.255465,2.112794
IJS-57,786.5,50.158035,425.6634,0.258711,2.091404
IJS-57,786.6,48.793121,433.551,0.257328,2.070931
IJS-57,786.7,47.241302,439.9205,0.251043,2.057396
IJS-57,786.8,45.743523,442.4155,0.242496,2.054427
IJS-57,786.9,44.670937,439.5559,0.235751,2.063257
IJS-57,787.0,44.345551,431.218,0.233551,2.082681
IJS-57,787.1,44.89521,418.9286,0.236611,2.108631
IJS-57,787.2,46.113914,405.7151,0.244011,2.134158
IJS-57,787.3,47.542191,394.5518,0.25429,2.152678
IJS-57,787.4,48.676308,387.8098,0.266057,2.159909
IJS-57,787.5,49.283272,386.5377,0.278108,2.156167
IJS-57,787.6,49.537643,389.9731,0.28933,2.145902
IJS-57,787.7,49.800415,396.1953,0.298304,2.134861
IJS-57,787.8,50.398308,402.7434,0.305041,2.127686
IJS-57,787.9,51.398605,407.8926,0.310036,2.125695
IJS-57,788.0,52.570114,410.9294,0.312004,2.127004
IJS-57,788.1,53.610962,412.3278,0.309185,2.127745
IJS-57,788.2,54.325623,413.3546,0.301246,2.123643
IJS-57,788.3,54.728561,415.4467,0.289821,2.11261
IJS-57,788.4,54.949409,419.6324,0.277721,2.095663
IJS-57,788.5,54.966888,426.1394,0.267756,2.076112
IJS-57,788.6,54.603821,434.0881,0.26209,2.058405
IJS-57,788.7,53.731232,442.2,0.261104,2.045287
IJS-57,788.8,52.422684,448.8311,0.263458,2.038331
IJS-57,788.9,50.94001,452.4965,0.266436,2.038183
IJS-57,789.0,49.612694,452.0193,0.26715,2.045519
IJS-57,789.1,48.647118,446.884,0.264541,2.060761
IJS-57,789.2,47.937523,437.3337,0.259507,2.084154
IJS-57,789.3,47.248398,424.2777,0.253305,2.114613
IJS-57,789.4,46.408424,409.704,0.246942,2.146884
IJS-57,789.5,45.470345,395.4025,0.240912,2.174181
IJS-57,789.6,44.833244,382.9612,0.23564,2.190862
IJS-57,789.7,44.919121,373.2903,0.231596,2.19619
IJS-57,789.8,45.714058,366.5057,0.229637,2.19415
IJS-57,789.9,46.741661,362.5323,0.230467,2.189866
IJS-57,790.0,47.589111,361.1159,0.233463,2.18544
IJS-57,790.1,48.148514,362.4037,0.237325,2.179648
IJS-57,790.2,48.58252,366.7939,0.241258,2.169985
IJS-57,790.3,49.180878,374.7235,0.245344,2.154914
IJS-57,790.4,50.085724,386.1542,0.249519,2.135754
IJS-57,790.5,51.173721,400.2006,0.253974,2.115721
IJS-57,790.6,52.087234,415.0675,0.259085,2.097511
IJS-57,790.7,52.574455,429.0071,0.26454,2.081293
IJS-57,790.8,52.744141,440.0785,0.269273,2.066741
IJS-57,790.9,53.109131,447.3879,0.272479,2.053148
IJS-57,791.0,54.113937,450.6806,0.27429,2.041018
IJS-57,791.1,55.671921,450.9265,0.275074,2.030571
IJS-57,791.2,57.293793,449.5583,0.273591,2.021056
IJS-57,791.3,58.372643,448.0665,0.267878,2.01163
IJS-57,791.4,58.580856,447.391,0.257151,2.002261
IJS-57,791.5,57.953552,447.8387,0.243696,1.994332
IJS-57,791.6,56.844818,449.2,0.232561,1.990464
IJS-57,791.7,55.788383,450.9589,0.227066,1.992585
IJS-57,791.8,55.203064,452.3916,0.22805,2.001102
IJS-57,791.9,55.012695,452.87,0.23452,2.014302
IJS-57,792.0,54.878349,451.8029,0.244784,2.030239
IJS-57,792.1,54.491341,448.6799,0.256355,2.047412
IJS-57,792.2,53.696144,443.1534,0.267468,2.066283
IJS-57,792.3,52.533318,434.8732,0.277746,2.088416
IJS-57,792.4,51.167831,423.8085,0.285865,2.114471
IJS-57,792.5,49.751854,409.8118,0.289203,2.145052
IJS-57,792.6,48.510506,393.8514,0.285276,2.177676
IJS-57,792.7,47.588272,377.2353,0.274931,2.208948
IJS-57,792.8,46.971222,361.484,0.262381,2.235121
IJS-57,792.9,46.603294,349.0971,0.251107,2.250645
IJS-57,793.0,46.43557,341.9419,0.242736,2.252377
IJS-57,793.1,46.363304,341.0631,0.236096,2.240402
IJS-57,793.2,46.247772,346.5473,0.229171,2.217592
IJS-57,793.3,45.962158,357.1696,0.220945,2.187702
IJS-57,793.4,45.417953,371.221,0.213431,2.154397
IJS-57,793.5,44.703857,386.429,0.210684,2.12192
IJS-57,793.6,44.1092,401.1602,0.214917,2.091932
IJS-57,793.7,43.926132,413.612,0.225094,2.066341
IJS-57,793.8,44.286064,423.0013,0.237723,2.045509
IJS-57,793.9,45.084641,429.4225,0.247984,2.028769
IJS-57,794.0,45.997742,433.1575,0.251586,2.016193
IJS-57,794.1,46.764938,434.9824,0.248404,2.006955
IJS-57,794.2,47.318008,435.7191,0.241417,2.000011
IJS-57,794.3,47.655731,435.9485,0.234963,1.994915
IJS-57,794.4,47.833755,435.9816,0.232451,1.991642
IJS-57,794.5,47.877876,435.8446,0.235366,1.990746
IJS-57,794.6,47.804291,435.4573,0.243981,1.993075
IJS-57,794.7,47.66729,434.7744,0.25755,2.000174
IJS-57,794.8,47.712555,433.8789,0.273875,2.013027
IJS-57,794.9,48.263008,432.9855,0.290144,2.031163
IJS-57,795.0,49.514847,432.3981,0.30219,2.051987
IJS-57,795.1,51.325935,432.4224,0.306527,2.070307
IJS-57,795.2,53.255959,433.2047,0.303332,2.082088
IJS-57,795.3,54.83902,434.6425,0.294198,2.086146
IJS-57,795.4,55.766884,436.4259,0.282013,2.083949
IJS-57,795.5,55.952614,438.1244,0.269969,2.079033
IJS-57,795.6,55.579185,439.2841,0.259735,2.074957
IJS-57,795.7,55.06028,439.6621,0.251397,2.073994
IJS-57,795.8,54.734032,439.2405,0.245013,2.076555
IJS-57,795.9,54.599014,438.1623,0.240365,2.081759
IJS-57,796.0,54.394135,436.5456,0.237201,2.088059
IJS-57,796.1,53.943031,434.3579,0.235982,2.093624
IJS-57,796.2,53.274399,431.3144,0.237724,2.097603
IJS-57,796.3,52.625298,426.9819,0.243911,2.100538
IJS-57,796.4,52.261528,421.0725,0.255396,2.103909
IJS-57,796.5,52.187325,413.3362,0.271311,2.109729
IJS-57,796.6,52.136597,403.8616,0.289568,2.119314
IJS-57,796.7,51.701141,393.3739,0.305429,2.132181
IJS-57,796.8,50.590935,382.6948,0.315165,2.146605
IJS-57,796.9,48.952393,373.0059,0.317824,2.160173
IJS-57,797.0,47.288101,365.4122,0.313971,2.171166
IJS-57,797.1,46.110497,360.8719,0.305502,2.179176
IJS-57,797.2,45.568459,360.0406,0.29514,2.184303
IJS-57,797.3,45.469116,362.9479,0.285229,2.185671
IJS-57,797.4,45.662476,369.0764,0.27845,2.180783
IJS-57,797.5,46.199013,377.2679,0.276518,2.167228
IJS-57,797.6,47.345184,386.2848,0.279885,2.1443
IJS-57,797.7,49.263878,394.8215,0.28807,2.114675
IJS-57,797.8,51.586006,401.4983,0.298584,2.085102
IJS-57,797.9,53.569046,405.5314,0.308637,2.06263
IJS-57,798.0,54.425484,406.5765,0.316427,2.052934
IJS-57,798.1,53.825981,404.907,0.322489,2.057624
IJS-57,798.2,52.072441,401.3829,0.327544,2.073948
IJS-57,798.3,49.898323,397.372,0.331453,2.09538
IJS-57,798.4,47.977448,394.1867,0.333649,2.115106
IJS-57,798.5,46.692596,392.9171,0.332084,2.127779
IJS-57,798.6,46.088089,394.1664,0.324595,2.130938
IJS-57,798.7,46.037239,397.9431,0.311677,2.125604
IJS-57,798.8,46.473198,403.7052,0.295812,2.115
IJS-57,798.9,47.470512,410.6428,0.280675,2.103209
IJS-57,799.0,49.034142,417.7844,0.26965,2.093948
IJS-57,799.1,50.748375,423.9487,0.263968,2.08932
IJS-57,799.2,51.917206,428.3162,0.262607,2.088984
IJS-57,799.3,51.920403,430.2335,0.263909,2.090903
IJS-57,799.4,50.78241,429.4119,0.266183,2.092357
IJS-57,799.5,49.195358,426.0792,0.267965,2.092153
IJS-57,799.6,48.074287,420.8739,0.268277,2.091432
IJS-57,799.7,48.050179,414.6505,0.266664,2.092923
IJS-57,799.8,49.165779,408.2733,0.26289,2.099621
IJS-57,799.9,50.887169,402.5888,0.257536,2.112298
IJS-57,800.0,52.576744,397.7882,0.252598,2.128745
IJS-57,800.1,53.732193,393.5856,0.250998,2.145426
IJS-57,800.2,54.169022,389.5989,0.254309,2.159863
IJS-57,800.3,54.139221,385.5745,0.261362,2.172547
IJS-57,800.4,54.127739,381.8206,0.268842,2.184291
IJS-57,800.5,54.580269,379.3419,0.272223,2.193773
IJS-57,800.6,55.667107,379.1499,0.269131,2.197821
IJS-57,800.7,57.294998,381.8879,0.260664,2.192127
IJS-57,800.8,59.089447,387.3664,0.250273,2.174605
IJS-57,800.9,60.470863,394.7199,0.241299,2.146548
IJS-57,801.0,60.689301,402.2205,0.236154,2.114091
IJS-57,801.1,59.410515,408.7878,0.234421,2.082572
IJS-57,801.2,56.97348,413.6189,0.233752,2.057265
IJS-57,801.3,54.229836,416.5416,0.231985,2.04129
IJS-57,801.4,52.00647,418.0075,0.228807,2.034693
IJS-57,801.5,50.800415,418.6506,0.225309,2.036265
IJS-57,801.6,50.639328,419.045,0.223078,2.044361
IJS-57,801.7,51.161774,419.536,0.222731,2.056827
IJS-57,801.8,51.82589,420.0471,0.223697,2.070232
IJS-57,801.9,52.131973,420.1259,0.225158,2.0821
IJS-57,802.0,51.86013,419.0081,0.226078,2.092131
IJS-57,802.1,51.153244,415.6776,0.225552,2.101908
IJS-57,802.2,50.295151,408.9892,0.223987,2.114215
IJS-57,802.3,49.373817,398.0687,0.223005,2.132222
IJS-57,802.4,48.301575,383.5977,0.224267,2.158065
IJS-57,802.5,46.865707,367.3858,0.228305,2.192811
IJS-57,802.6,44.939178,352.9485,0.234919,2.232494
IJS-57,802.7,42.588135,343.2356,0.243154,2.269006
IJS-57,802.8,40.134689,339.9904,0.251591,2.292247
IJS-57,802.9,38.150894,343.7143,0.25871,2.29435
IJS-57,803.0,37.083817,353.4591,0.263919,2.275035
IJS-57,803.1,37.04834,368.1326,0.267805,2.237029
IJS-57,803.2,37.845932,386.2741,0.271045,2.186477
IJS-57,803.3,39.016571,406.8033,0.273106,2.131293
IJS-57,803.4,40.056526,428.6422,0.273426,2.078432
IJS-57,803.5,40.587509,448.916,0.272286,2.035019
IJS-57,803.6,40.531303,464.7193,0.270786,2.0038
IJS-57,803.7,40.076469,472.838,0.26969,1.987528
IJS-57,803.8,39.81115,472.0006,0.269244,1.98751
IJS-57,803.9,40.289497,462.6789,0.269365,2.004497
IJS-57,804.0,41.637848,447.2692,0.269701,2.036091
IJS-57,804.1,43.620522,429.0775,0.270151,2.075903
IJS-57,804.2,45.914948,411.0221,0.270655,2.116441
IJS-57,804.3,47.987473,395.9147,0.27139,2.150066
IJS-57,804.4,49.373482,384.8946,0.272413,2.173319
IJS-57,804.5,49.804626,378.6743,0.272886,2.184079
IJS-57,804.6,49.28167,376.9019,0.272708,2.182094
IJS-57,804.7,47.966034,378.7574,0.272965,2.16858
IJS-57,804.8,46.34642,383.198,0.274936,2.147239
IJS-57,804.9,45.037071,389.25,0.279585,2.123208
IJS-57,805.0,44.590828,396.155,0.28614,2.101463
IJS-57,805.1,45.434601,403.1549,0.290925,2.085347
IJS-57,805.2,47.492714,409.8364,0.290575,2.074419
IJS-57,805.3,50.075951,415.5662,0.284417,2.067225
IJS-57,805.4,52.395592,420.03,0.275553,2.061776
IJS-57,805.5,53.885323,423.0719,0.268041,2.057178
IJS-57,805.6,54.222275,424.4678,0.264258,2.054679
IJS-57,805.7,53.520775,424.2873,0.264293,2.056488
IJS-57,805.8,52.270988,422.8,0.266387,2.063824
IJS-57,805.9,51.088112,420.4939,0.268636,2.075714
IJS-57,806.0,50.38813,418.0307,0.269144,2.089301
IJS-57,806.1,50.31131,416.1402,0.266848,2.100984
IJS-57,806.2,50.753738,415.387,0.262335,2.108455
IJS-57,806.3,51.380226,415.8968,0.257587,2.111953
IJS-57,806.4,51.810333,417.2938,0.254754,2.113529
IJS-57,806.5,51.865585,418.821,0.254815,2.116607
IJS-57,806.6,51.644218,419.6112,0.25752,2.124254
IJS-57,806.7,51.436951,418.979,0.261237,2.136846
IJS-57,806.8,51.586548,416.6723,0.263702,2.152176
IJS-57,806.9,52.208061,412.9564,0.263295,2.167165
IJS-57,807.0,53.14518,408.3453,0.259786,2.179846
IJS-57,807.1,54.100822,403.443,0.254463,2.189563
IJS-57,807.2,54.662994,398.8348,0.249223,2.196555
IJS-57,807.3,54.484428,394.8,0.245072,2.201894
IJS-57,807.4,53.565247,391.5534,0.242062,2.206022
IJS-57,807.5,52.358925,389.439,0.240367,2.207977
IJS-57,807.6,51.5354,388.753,0.240262,2.206035
IJS-57,807.7,51.627281,389.7523,0.241813,2.198534
IJS-57,807.8,52.673546,392.4372,0.244902,2.185258
IJS-57,807.9,54.229935,396.4762,0.249015,2.167353
IJS-57,808.0,55.622169,401.1195,0.252865,2.147412
IJS-57,808.1,56.327332,405.5705,0.255129,2.128188
IJS-57,808.2,56.118988,409.1671,0.255071,2.112011
IJS-57,808.3,55.223045,411.4924,0.25264,2.100616
IJS-57,808.4,54.215111,412.5728,0.248202,2.093915
IJS-57,808.5,53.590385,412.6453,0.243024,2.090849
IJS-57,808.6,53.500412,412.1002,0.238903,2.089736
IJS-57,808.7,53.831177,411.4182,0.236824,2.088876
IJS-57,808.8,54.442833,411.0315,0.236389,2.088217
IJS-57,808.9,55.255646,411.0822,0.236176,2.089539
IJS-57,809.0,56.187073,411.3167,0.234651,2.094727
IJS-57,809.1,57.013138,411.1245,0.231052,2.104138
IJS-57,809.2,57.388229,409.7094,0.225865,2.116766
IJS-57,809.3,57.003777,406.2839,0.220487,2.13061
IJS-57,809.4,55.908455,400.5369,0.215992,2.143098
IJS-57,809.5,54.422226,392.712,0.212446,2.152862
IJS-57,809.6,53.045555,384.0056,0.209492,2.159507
IJS-57,809.7,52.230713,376.1859,0.207366,2.163549
IJS-57,809.8,52.11763,371.2266,0.207509,2.165267
IJS-57,809.9,52.440063,370.6776,0.211851,2.163817
IJS-57,810.0,52.867905,374.9495,0.220602,2.158264
IJS-57,810.1,53.296532,383.3796,0.231308,2.149186
IJS-57,810.2,53.870415,393.921,0.239662,2.138906
IJS-57,810.3,54.86647,404.1816,0.242485,2.129875
IJS-57,810.4,56.377449,411.9027,0.239935,2.124317
IJS-57,810.5,58.026726,415.3852,0.235949,2.123782
IJS-57,810.6,59.319092,414.335,0.234936,2.128592
IJS-57,810.7,59.944366,409.4514,0.239251,2.138425
IJS-57,810.8,59.815079,402.2028,0.248471,2.151483
IJS-57,810.9,59.028419,394.3649,0.260132,2.164021
IJS-57,811.0,57.855415,388.0901,0.270764,2.171451
IJS-57,811.1,56.52784,385.0272,0.278854,2.170557
IJS-57,811.2,55.15934,386.4764,0.284954,2.158476
